uniprot_id,elm,pathway_id,display_name
P04637,DOC_CYCLIN_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
P04637,DOC_CYCLIN_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
P04637,DOC_CYCLIN_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
P04637,DOC_CYCLIN_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
P04637,DOC_CYCLIN_1,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P04637,DOC_CYCLIN_1,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P04637,DOC_CYCLIN_1,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P04637,DOC_CYCLIN_1,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P04637,DOC_CYCLIN_1,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P04637,DOC_CYCLIN_1,R-HSA-6803204.1,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
P04637,DOC_CYCLIN_1,R-HSA-6803204.1,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
P04637,DOC_CYCLIN_1,R-HSA-6803204.1,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
P04637,DOC_CYCLIN_1,R-HSA-6803204.1,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
P04637,DOC_CYCLIN_1,R-HSA-6803204.1,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
P04637,DOC_CYCLIN_1,R-HSA-6803205.1,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
P04637,DOC_CYCLIN_1,R-HSA-6803205.1,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
P04637,DOC_CYCLIN_1,R-HSA-6803205.1,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
P04637,DOC_CYCLIN_1,R-HSA-6803205.1,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
P04637,DOC_CYCLIN_1,R-HSA-6803205.1,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
P04637,DOC_CYCLIN_1,R-HSA-6803207.1,TP53 Regulates Transcription of Caspase Activators and Caspases
P04637,DOC_CYCLIN_1,R-HSA-6803207.1,TP53 Regulates Transcription of Caspase Activators and Caspases
P04637,DOC_CYCLIN_1,R-HSA-6803207.1,TP53 Regulates Transcription of Caspase Activators and Caspases
P04637,DOC_CYCLIN_1,R-HSA-6803207.1,TP53 Regulates Transcription of Caspase Activators and Caspases
P04637,DOC_CYCLIN_1,R-HSA-6803207.1,TP53 Regulates Transcription of Caspase Activators and Caspases
P04637,DOC_CYCLIN_1,R-HSA-6803211.1,TP53 Regulates Transcription of Death Receptors and Ligands
P04637,DOC_CYCLIN_1,R-HSA-6803211.1,TP53 Regulates Transcription of Death Receptors and Ligands
P04637,DOC_CYCLIN_1,R-HSA-6803211.1,TP53 Regulates Transcription of Death Receptors and Ligands
P04637,DOC_CYCLIN_1,R-HSA-6803211.1,TP53 Regulates Transcription of Death Receptors and Ligands
P04637,DOC_CYCLIN_1,R-HSA-6803211.1,TP53 Regulates Transcription of Death Receptors and Ligands
P04637,DOC_CYCLIN_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P04637,DOC_CYCLIN_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P04637,DOC_CYCLIN_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P04637,DOC_CYCLIN_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P04637,DOC_CYCLIN_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P04637,DOC_CYCLIN_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P04637,DOC_CYCLIN_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P04637,DOC_CYCLIN_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P04637,DOC_CYCLIN_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P04637,DOC_CYCLIN_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P04637,DOC_CYCLIN_1,R-HSA-6804116.1,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
P04637,DOC_CYCLIN_1,R-HSA-6804116.1,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
P04637,DOC_CYCLIN_1,R-HSA-6804116.1,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
P04637,DOC_CYCLIN_1,R-HSA-6804116.1,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
P04637,DOC_CYCLIN_1,R-HSA-6804116.1,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
P04637,DOC_CYCLIN_1,R-HSA-6804754.1,Regulation of TP53 Expression
P04637,DOC_CYCLIN_1,R-HSA-6804754.1,Regulation of TP53 Expression
P04637,DOC_CYCLIN_1,R-HSA-6804754.1,Regulation of TP53 Expression
P04637,DOC_CYCLIN_1,R-HSA-6804754.1,Regulation of TP53 Expression
P04637,DOC_CYCLIN_1,R-HSA-6804754.1,Regulation of TP53 Expression
P04637,DOC_CYCLIN_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P04637,DOC_CYCLIN_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P04637,DOC_CYCLIN_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P04637,DOC_CYCLIN_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P04637,DOC_CYCLIN_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P04637,DOC_CYCLIN_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P04637,DOC_CYCLIN_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P04637,DOC_CYCLIN_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P04637,DOC_CYCLIN_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P04637,DOC_CYCLIN_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P04637,DOC_CYCLIN_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P04637,DOC_CYCLIN_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P04637,DOC_CYCLIN_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P04637,DOC_CYCLIN_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P04637,DOC_CYCLIN_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P04637,DOC_CYCLIN_1,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P04637,DOC_CYCLIN_1,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P04637,DOC_CYCLIN_1,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P04637,DOC_CYCLIN_1,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P04637,DOC_CYCLIN_1,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P04637,DOC_CYCLIN_1,R-HSA-6804760.1,Regulation of TP53 Activity through Methylation
P04637,DOC_CYCLIN_1,R-HSA-6804760.1,Regulation of TP53 Activity through Methylation
P04637,DOC_CYCLIN_1,R-HSA-6804760.1,Regulation of TP53 Activity through Methylation
P04637,DOC_CYCLIN_1,R-HSA-6804760.1,Regulation of TP53 Activity through Methylation
P04637,DOC_CYCLIN_1,R-HSA-6804760.1,Regulation of TP53 Activity through Methylation
P04637,DOC_CYCLIN_1,R-HSA-69473.3,G2/M DNA damage checkpoint
P04637,DOC_CYCLIN_1,R-HSA-69473.3,G2/M DNA damage checkpoint
P04637,DOC_CYCLIN_1,R-HSA-69473.3,G2/M DNA damage checkpoint
P04637,DOC_CYCLIN_1,R-HSA-69473.3,G2/M DNA damage checkpoint
P04637,DOC_CYCLIN_1,R-HSA-69473.3,G2/M DNA damage checkpoint
P04637,DOC_CYCLIN_1,R-HSA-69481.2,G2/M Checkpoints
P04637,DOC_CYCLIN_1,R-HSA-69481.2,G2/M Checkpoints
P04637,DOC_CYCLIN_1,R-HSA-69481.2,G2/M Checkpoints
P04637,DOC_CYCLIN_1,R-HSA-69481.2,G2/M Checkpoints
P04637,DOC_CYCLIN_1,R-HSA-69481.2,G2/M Checkpoints
P04637,DOC_CYCLIN_1,R-HSA-69541.3,Stabilization of p53
P04637,DOC_CYCLIN_1,R-HSA-69541.3,Stabilization of p53
P04637,DOC_CYCLIN_1,R-HSA-69541.3,Stabilization of p53
P04637,DOC_CYCLIN_1,R-HSA-69541.3,Stabilization of p53
P04637,DOC_CYCLIN_1,R-HSA-69541.3,Stabilization of p53
P04637,DOC_CYCLIN_1,R-HSA-69895.2,Transcriptional activation of cell cycle inhibitor p21 
P04637,DOC_CYCLIN_1,R-HSA-69895.2,Transcriptional activation of cell cycle inhibitor p21 
P04637,DOC_CYCLIN_1,R-HSA-69895.2,Transcriptional activation of cell cycle inhibitor p21 
P04637,DOC_CYCLIN_1,R-HSA-69895.2,Transcriptional activation of cell cycle inhibitor p21 
P04637,DOC_CYCLIN_1,R-HSA-69895.2,Transcriptional activation of cell cycle inhibitor p21 
P04637,DOC_CYCLIN_1,R-HSA-8852276.1,The role of GTSE1 in G2/M progression after G2 checkpoint
P04637,DOC_CYCLIN_1,R-HSA-8852276.1,The role of GTSE1 in G2/M progression after G2 checkpoint
P04637,DOC_CYCLIN_1,R-HSA-8852276.1,The role of GTSE1 in G2/M progression after G2 checkpoint
P04637,DOC_CYCLIN_1,R-HSA-8852276.1,The role of GTSE1 in G2/M progression after G2 checkpoint
P04637,DOC_CYCLIN_1,R-HSA-8852276.1,The role of GTSE1 in G2/M progression after G2 checkpoint
P04637,DOC_CYCLIN_1,R-HSA-983231.1,Factors involved in megakaryocyte development and platelet production
P04637,DOC_CYCLIN_1,R-HSA-983231.1,Factors involved in megakaryocyte development and platelet production
P04637,DOC_CYCLIN_1,R-HSA-983231.1,Factors involved in megakaryocyte development and platelet production
P04637,DOC_CYCLIN_1,R-HSA-983231.1,Factors involved in megakaryocyte development and platelet production
P04637,DOC_CYCLIN_1,R-HSA-983231.1,Factors involved in megakaryocyte development and platelet production
P04637,DOC_USP7_MATH_1,R-HSA-111448.1,Activation of NOXA and translocation to mitochondria
P04637,DOC_USP7_MATH_1,R-HSA-111448.1,Activation of NOXA and translocation to mitochondria
P04637,DOC_USP7_MATH_1,R-HSA-111448.1,Activation of NOXA and translocation to mitochondria
P04637,DOC_USP7_MATH_1,R-HSA-111448.1,Activation of NOXA and translocation to mitochondria
P04637,DOC_USP7_MATH_1,R-HSA-111448.1,Activation of NOXA and translocation to mitochondria
P04637,DOC_USP7_MATH_1,R-HSA-139915.2,Activation of PUMA and translocation to mitochondria
P04637,DOC_USP7_MATH_1,R-HSA-139915.2,Activation of PUMA and translocation to mitochondria
P04637,DOC_USP7_MATH_1,R-HSA-139915.2,Activation of PUMA and translocation to mitochondria
P04637,DOC_USP7_MATH_1,R-HSA-139915.2,Activation of PUMA and translocation to mitochondria
P04637,DOC_USP7_MATH_1,R-HSA-139915.2,Activation of PUMA and translocation to mitochondria
P04637,DOC_USP7_MATH_1,R-HSA-1912408.1,Pre-NOTCH Transcription and Translation
P04637,DOC_USP7_MATH_1,R-HSA-1912408.1,Pre-NOTCH Transcription and Translation
P04637,DOC_USP7_MATH_1,R-HSA-1912408.1,Pre-NOTCH Transcription and Translation
P04637,DOC_USP7_MATH_1,R-HSA-1912408.1,Pre-NOTCH Transcription and Translation
P04637,DOC_USP7_MATH_1,R-HSA-1912408.1,Pre-NOTCH Transcription and Translation
P04637,DOC_USP7_MATH_1,R-HSA-2559580.1,Oxidative Stress Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559580.1,Oxidative Stress Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559580.1,Oxidative Stress Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559580.1,Oxidative Stress Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559580.1,Oxidative Stress Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559585.1,Oncogene Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559585.1,Oncogene Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559585.1,Oncogene Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559585.1,Oncogene Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559585.1,Oncogene Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P04637,DOC_USP7_MATH_1,R-HSA-3232118.2,SUMOylation of transcription factors
P04637,DOC_USP7_MATH_1,R-HSA-3232118.2,SUMOylation of transcription factors
P04637,DOC_USP7_MATH_1,R-HSA-3232118.2,SUMOylation of transcription factors
P04637,DOC_USP7_MATH_1,R-HSA-3232118.2,SUMOylation of transcription factors
P04637,DOC_USP7_MATH_1,R-HSA-3232118.2,SUMOylation of transcription factors
P04637,DOC_USP7_MATH_1,R-HSA-349425.1,Autodegradation of the E3 ubiquitin ligase COP1
P04637,DOC_USP7_MATH_1,R-HSA-349425.1,Autodegradation of the E3 ubiquitin ligase COP1
P04637,DOC_USP7_MATH_1,R-HSA-349425.1,Autodegradation of the E3 ubiquitin ligase COP1
P04637,DOC_USP7_MATH_1,R-HSA-349425.1,Autodegradation of the E3 ubiquitin ligase COP1
P04637,DOC_USP7_MATH_1,R-HSA-349425.1,Autodegradation of the E3 ubiquitin ligase COP1
P04637,DOC_USP7_MATH_1,R-HSA-390471.1,Association of TriC/CCT with target proteins during biosynthesis
P04637,DOC_USP7_MATH_1,R-HSA-390471.1,Association of TriC/CCT with target proteins during biosynthesis
P04637,DOC_USP7_MATH_1,R-HSA-390471.1,Association of TriC/CCT with target proteins during biosynthesis
P04637,DOC_USP7_MATH_1,R-HSA-390471.1,Association of TriC/CCT with target proteins during biosynthesis
P04637,DOC_USP7_MATH_1,R-HSA-390471.1,Association of TriC/CCT with target proteins during biosynthesis
P04637,DOC_USP7_MATH_1,R-HSA-5628897.3,TP53 Regulates Metabolic Genes
P04637,DOC_USP7_MATH_1,R-HSA-5628897.3,TP53 Regulates Metabolic Genes
P04637,DOC_USP7_MATH_1,R-HSA-5628897.3,TP53 Regulates Metabolic Genes
P04637,DOC_USP7_MATH_1,R-HSA-5628897.3,TP53 Regulates Metabolic Genes
P04637,DOC_USP7_MATH_1,R-HSA-5628897.3,TP53 Regulates Metabolic Genes
P04637,DOC_USP7_MATH_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
P04637,DOC_USP7_MATH_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
P04637,DOC_USP7_MATH_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
P04637,DOC_USP7_MATH_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
P04637,DOC_USP7_MATH_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
P04637,DOC_USP7_MATH_1,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P04637,DOC_USP7_MATH_1,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P04637,DOC_USP7_MATH_1,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P04637,DOC_USP7_MATH_1,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P04637,DOC_USP7_MATH_1,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P04637,DOC_USP7_MATH_1,R-HSA-6803204.1,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
P04637,DOC_USP7_MATH_1,R-HSA-6803204.1,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
P04637,DOC_USP7_MATH_1,R-HSA-6803204.1,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
P04637,DOC_USP7_MATH_1,R-HSA-6803204.1,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
P04637,DOC_USP7_MATH_1,R-HSA-6803204.1,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
P04637,DOC_USP7_MATH_1,R-HSA-6803205.1,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
P04637,DOC_USP7_MATH_1,R-HSA-6803205.1,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
P04637,DOC_USP7_MATH_1,R-HSA-6803205.1,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
P04637,DOC_USP7_MATH_1,R-HSA-6803205.1,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
P04637,DOC_USP7_MATH_1,R-HSA-6803205.1,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
P04637,DOC_USP7_MATH_1,R-HSA-6803207.1,TP53 Regulates Transcription of Caspase Activators and Caspases
P04637,DOC_USP7_MATH_1,R-HSA-6803207.1,TP53 Regulates Transcription of Caspase Activators and Caspases
P04637,DOC_USP7_MATH_1,R-HSA-6803207.1,TP53 Regulates Transcription of Caspase Activators and Caspases
P04637,DOC_USP7_MATH_1,R-HSA-6803207.1,TP53 Regulates Transcription of Caspase Activators and Caspases
P04637,DOC_USP7_MATH_1,R-HSA-6803207.1,TP53 Regulates Transcription of Caspase Activators and Caspases
P04637,DOC_USP7_MATH_1,R-HSA-6803211.1,TP53 Regulates Transcription of Death Receptors and Ligands
P04637,DOC_USP7_MATH_1,R-HSA-6803211.1,TP53 Regulates Transcription of Death Receptors and Ligands
P04637,DOC_USP7_MATH_1,R-HSA-6803211.1,TP53 Regulates Transcription of Death Receptors and Ligands
P04637,DOC_USP7_MATH_1,R-HSA-6803211.1,TP53 Regulates Transcription of Death Receptors and Ligands
P04637,DOC_USP7_MATH_1,R-HSA-6803211.1,TP53 Regulates Transcription of Death Receptors and Ligands
P04637,DOC_USP7_MATH_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P04637,DOC_USP7_MATH_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P04637,DOC_USP7_MATH_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P04637,DOC_USP7_MATH_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P04637,DOC_USP7_MATH_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P04637,DOC_USP7_MATH_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P04637,DOC_USP7_MATH_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P04637,DOC_USP7_MATH_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P04637,DOC_USP7_MATH_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P04637,DOC_USP7_MATH_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P04637,DOC_USP7_MATH_1,R-HSA-6804116.1,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
P04637,DOC_USP7_MATH_1,R-HSA-6804116.1,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
P04637,DOC_USP7_MATH_1,R-HSA-6804116.1,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
P04637,DOC_USP7_MATH_1,R-HSA-6804116.1,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
P04637,DOC_USP7_MATH_1,R-HSA-6804116.1,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
P04637,DOC_USP7_MATH_1,R-HSA-6804754.1,Regulation of TP53 Expression
P04637,DOC_USP7_MATH_1,R-HSA-6804754.1,Regulation of TP53 Expression
P04637,DOC_USP7_MATH_1,R-HSA-6804754.1,Regulation of TP53 Expression
P04637,DOC_USP7_MATH_1,R-HSA-6804754.1,Regulation of TP53 Expression
P04637,DOC_USP7_MATH_1,R-HSA-6804754.1,Regulation of TP53 Expression
P04637,DOC_USP7_MATH_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P04637,DOC_USP7_MATH_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P04637,DOC_USP7_MATH_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P04637,DOC_USP7_MATH_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P04637,DOC_USP7_MATH_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P04637,DOC_USP7_MATH_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P04637,DOC_USP7_MATH_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P04637,DOC_USP7_MATH_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P04637,DOC_USP7_MATH_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P04637,DOC_USP7_MATH_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P04637,DOC_USP7_MATH_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P04637,DOC_USP7_MATH_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P04637,DOC_USP7_MATH_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P04637,DOC_USP7_MATH_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P04637,DOC_USP7_MATH_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P04637,DOC_USP7_MATH_1,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P04637,DOC_USP7_MATH_1,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P04637,DOC_USP7_MATH_1,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P04637,DOC_USP7_MATH_1,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
