uniprot_id,elm,kegg_id,kegg_name
P01137,LIG_Integrin_RGD_TGFB_3,hsa05205,Proteoglycans in cancer 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05210,Colorectal cancer 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05211,Renal cell carcinoma 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05212,Pancreatic cancer 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05220,Chronic myeloid leukemia 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05225,Hepatocellular carcinoma 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05226,Gastric cancer 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05321,Inflammatory bowel disease 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05323,Rheumatoid arthritis 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05410,Hypertrophic cardiomyopathy 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05414,Dilated cardiomyopathy 
P01137,LIG_Integrin_RGD_TGFB_3,hsa05415,Diabetic cardiomyopathy 
P01193,CLV_PCSK_PC1ET2_1,mmu04024,cAMP signaling pathway 
P01193,CLV_PCSK_PC1ET2_1,mmu04080,Neuroactive ligand receptor interaction 
P01193,CLV_PCSK_PC1ET2_1,mmu04915,Estrogen signaling pathway 
P01193,CLV_PCSK_PC1ET2_1,mmu04916,Melanogenesis 
P01193,CLV_PCSK_PC1ET2_1,mmu04920,Adipocytokine signaling pathway 
P01193,CLV_PCSK_PC1ET2_1,mmu04925,Aldosterone synthesis and secretion 
P01193,CLV_PCSK_PC1ET2_1,mmu04927,Cortisol synthesis and secretion 
P01193,CLV_PCSK_PC1ET2_1,mmu04934,Cushing syndrome 
P01225,MOD_N-GLC_1,hsa04024,cAMP signaling pathway 
P01225,MOD_N-GLC_1,hsa04080,Neuroactive ligand receptor interaction 
P01225,MOD_N-GLC_1,hsa04912,GnRH signaling pathway 
P01225,MOD_N-GLC_1,hsa04913,Ovarian steroidogenesis 
P01266,MOD_N-GLC_1,hsa04918,Thyroid hormone synthesis 
P01266,MOD_N-GLC_1,hsa05320,Autoimmune thyroid disease 
P01555,TRG_ER_KDEL_1,vch05110,Vibrio cholerae infection 
P01555,TRG_ER_KDEL_1,vch05111,Biofilm formation   Vibrio cholerae 
P01730,TRG_DiLeu_BaLyEn_6,hsa04060,Cytokine cytokine receptor interaction 
P01730,TRG_DiLeu_BaLyEn_6,hsa04514,Cell adhesion molecules 
P01730,TRG_DiLeu_BaLyEn_6,hsa04612,Antigen processing and presentation 
P01730,TRG_DiLeu_BaLyEn_6,hsa04640,Hematopoietic cell lineage 
P01730,TRG_DiLeu_BaLyEn_6,hsa04658,Th1 and Th2 cell differentiation 
P01730,TRG_DiLeu_BaLyEn_6,hsa04659,Th17 cell differentiation 
P01730,TRG_DiLeu_BaLyEn_6,hsa04660,T cell receptor signaling pathway 
P01730,TRG_DiLeu_BaLyEn_6,hsa05135,Yersinia infection 
P01730,TRG_DiLeu_BaLyEn_6,hsa05166,Human T cell leukemia virus 1 infection 
P01730,TRG_DiLeu_BaLyEn_6,hsa05170,Human immunodeficiency virus 1 infection 
P01730,TRG_DiLeu_BaLyEn_6,hsa05235,PD L1 expression and PD 1 checkpoint pathway in cancer 
P01730,TRG_DiLeu_BaLyEn_6,hsa05340,Primary immunodeficiency 
P02406,TRG_NLS_MonoExtN_4,sce03010,Ribosome 
P02699,TRG_Cilium_Arf4_1,bta04744,Phototransduction 
P02730,MOD_N-GLC_1,hsa04966,Collecting duct acid secretion 
P02748,MOD_CMANNOS,hsa04610,Complement and coagulation cascades 
P02748,MOD_CMANNOS,hsa05020,Prion disease 
P02748,MOD_CMANNOS,hsa05146,Amoebiasis 
P02748,MOD_CMANNOS,hsa05171,Coronavirus disease   COVID 19 
P02748,MOD_CMANNOS,hsa05322,Systemic lupus erythematosus 
P02751,LIG_Integrin_isoDGR_2,hsa04151,PI3K Akt signaling pathway 
P02751,LIG_Integrin_RGD_1,hsa04151,PI3K Akt signaling pathway 
P02751,LIG_Integrin_RGDSP_6,hsa04151,PI3K Akt signaling pathway 
P02751,LIG_Integrin_isoDGR_2,hsa04510,Focal adhesion 
P02751,LIG_Integrin_RGD_1,hsa04510,Focal adhesion 
P02751,LIG_Integrin_RGDSP_6,hsa04510,Focal adhesion 
P02751,LIG_Integrin_isoDGR_2,hsa04512,ECM receptor interaction 
P02751,LIG_Integrin_RGD_1,hsa04512,ECM receptor interaction 
P02751,LIG_Integrin_RGDSP_6,hsa04512,ECM receptor interaction 
P02751,LIG_Integrin_isoDGR_2,hsa04810,Regulation of actin cytoskeleton 
P02751,LIG_Integrin_RGD_1,hsa04810,Regulation of actin cytoskeleton 
P02751,LIG_Integrin_RGDSP_6,hsa04810,Regulation of actin cytoskeleton 
P02751,LIG_Integrin_isoDGR_2,hsa04933,AGE RAGE signaling pathway in diabetic complications 
P02751,LIG_Integrin_RGD_1,hsa04933,AGE RAGE signaling pathway in diabetic complications 
P02751,LIG_Integrin_RGDSP_6,hsa04933,AGE RAGE signaling pathway in diabetic complications 
P02751,LIG_Integrin_isoDGR_2,hsa05100,Bacterial invasion of epithelial cells 
P02751,LIG_Integrin_RGD_1,hsa05100,Bacterial invasion of epithelial cells 
P02751,LIG_Integrin_RGDSP_6,hsa05100,Bacterial invasion of epithelial cells 
P02751,LIG_Integrin_isoDGR_2,hsa05135,Yersinia infection 
P02751,LIG_Integrin_RGD_1,hsa05135,Yersinia infection 
P02751,LIG_Integrin_RGDSP_6,hsa05135,Yersinia infection 
P02751,LIG_Integrin_isoDGR_2,hsa05146,Amoebiasis 
P02751,LIG_Integrin_RGD_1,hsa05146,Amoebiasis 
P02751,LIG_Integrin_RGDSP_6,hsa05146,Amoebiasis 
P02751,LIG_Integrin_isoDGR_2,hsa05165,Human papillomavirus infection 
P02751,LIG_Integrin_RGD_1,hsa05165,Human papillomavirus infection 
P02751,LIG_Integrin_RGDSP_6,hsa05165,Human papillomavirus infection 
P02751,LIG_Integrin_isoDGR_2,hsa05200,Pathways in cancer 
P02751,LIG_Integrin_RGD_1,hsa05200,Pathways in cancer 
P02751,LIG_Integrin_RGDSP_6,hsa05200,Pathways in cancer 
P02751,LIG_Integrin_isoDGR_2,hsa05205,Proteoglycans in cancer 
P02751,LIG_Integrin_RGD_1,hsa05205,Proteoglycans in cancer 
P02751,LIG_Integrin_RGDSP_6,hsa05205,Proteoglycans in cancer 
P02751,LIG_Integrin_isoDGR_2,hsa05222,Small cell lung cancer 
P02751,LIG_Integrin_RGD_1,hsa05222,Small cell lung cancer 
P02751,LIG_Integrin_RGDSP_6,hsa05222,Small cell lung cancer 
P02786,TRG_ENDOCYTIC_2,hsa04066,HIF 1 signaling pathway 
P02786,TRG_ENDOCYTIC_2,hsa04144,Endocytosis 
P02786,TRG_ENDOCYTIC_2,hsa04145,Phagosome 
P02786,TRG_ENDOCYTIC_2,hsa04216,Ferroptosis 
P02786,TRG_ENDOCYTIC_2,hsa04640,Hematopoietic cell lineage 
P02836,LIG_EH1_1,dme04341,Hedgehog signaling pathway   fly 
P04004,LIG_Integrin_RGD_1,hsa04151,PI3K Akt signaling pathway 
P04004,LIG_Integrin_RGD_1,hsa04510,Focal adhesion 
P04004,LIG_Integrin_RGD_1,hsa04512,ECM receptor interaction 
P04004,LIG_Integrin_RGD_1,hsa04610,Complement and coagulation cascades 
P04004,LIG_Integrin_RGD_1,hsa05165,Human papillomavirus infection 
P04004,LIG_Integrin_RGD_1,hsa05205,Proteoglycans in cancer 
P04035,TRG_ER_diLys_1,hsa00900,Terpenoid backbone biosynthesis 
P04035,TRG_ER_diLys_1,hsa01100,Metabolic pathways 
P04035,TRG_ER_diLys_1,hsa04152,AMPK signaling pathway 
P04035,TRG_ER_diLys_1,hsa04976,Bile secretion 
P04040,TRG_PTS1,hsa00380,Tryptophan metabolism 
P04040,TRG_PTS1,hsa00630,Glyoxylate and dicarboxylate metabolism 
P04040,TRG_PTS1,hsa01100,Metabolic pathways 
P04040,TRG_PTS1,hsa01200,Carbon metabolism 
P04040,TRG_PTS1,hsa04068,FoxO signaling pathway 
P04040,TRG_PTS1,hsa04146,Peroxisome 
P04040,TRG_PTS1,hsa04211,Longevity regulating pathway 
P04040,TRG_PTS1,hsa04213,Longevity regulating pathway   multiple species 
P04040,TRG_PTS1,hsa05014,Amyotrophic lateral sclerosis 
P04040,TRG_PTS1,hsa05022,Pathways of neurodegeneration   multiple diseases 
P04040,TRG_PTS1,hsa05208,Chemical carcinogenesis   reactive oxygen species 
P04049,LIG_14-3-3_CanoR_1,hsa01521,EGFR tyrosine kinase inhibitor resistance 
P04049,MOD_PKB_1,hsa01521,EGFR tyrosine kinase inhibitor resistance 
P04049,LIG_14-3-3_CanoR_1,hsa01522,Endocrine resistance 
P04049,MOD_PKB_1,hsa01522,Endocrine resistance 
P04049,LIG_14-3-3_CanoR_1,hsa04010,MAPK signaling pathway 
P04049,MOD_PKB_1,hsa04010,MAPK signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04012,ErbB signaling pathway 
P04049,MOD_PKB_1,hsa04012,ErbB signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04014,Ras signaling pathway 
P04049,MOD_PKB_1,hsa04014,Ras signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04015,Rap1 signaling pathway 
P04049,MOD_PKB_1,hsa04015,Rap1 signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04022,cGMP PKG signaling pathway 
P04049,MOD_PKB_1,hsa04022,cGMP PKG signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04024,cAMP signaling pathway 
P04049,MOD_PKB_1,hsa04024,cAMP signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04062,Chemokine signaling pathway 
P04049,MOD_PKB_1,hsa04062,Chemokine signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04068,FoxO signaling pathway 
P04049,MOD_PKB_1,hsa04068,FoxO signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04071,Sphingolipid signaling pathway 
P04049,MOD_PKB_1,hsa04071,Sphingolipid signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04072,Phospholipase D signaling pathway 
P04049,MOD_PKB_1,hsa04072,Phospholipase D signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04140,Autophagy   animal 
P04049,MOD_PKB_1,hsa04140,Autophagy   animal 
P04049,LIG_14-3-3_CanoR_1,hsa04150,mTOR signaling pathway 
P04049,MOD_PKB_1,hsa04150,mTOR signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04151,PI3K Akt signaling pathway 
P04049,MOD_PKB_1,hsa04151,PI3K Akt signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04210,Apoptosis 
P04049,MOD_PKB_1,hsa04210,Apoptosis 
P04049,LIG_14-3-3_CanoR_1,hsa04218,Cellular senescence 
P04049,MOD_PKB_1,hsa04218,Cellular senescence 
P04049,LIG_14-3-3_CanoR_1,hsa04270,Vascular smooth muscle contraction 
P04049,MOD_PKB_1,hsa04270,Vascular smooth muscle contraction 
P04049,LIG_14-3-3_CanoR_1,hsa04360,Axon guidance 
P04049,MOD_PKB_1,hsa04360,Axon guidance 
P04049,LIG_14-3-3_CanoR_1,hsa04370,VEGF signaling pathway 
P04049,MOD_PKB_1,hsa04370,VEGF signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04371,Apelin signaling pathway 
P04049,MOD_PKB_1,hsa04371,Apelin signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04510,Focal adhesion 
P04049,MOD_PKB_1,hsa04510,Focal adhesion 
P04049,LIG_14-3-3_CanoR_1,hsa04540,Gap junction 
P04049,MOD_PKB_1,hsa04540,Gap junction 
P04049,LIG_14-3-3_CanoR_1,hsa04550,Signaling pathways regulating pluripotency of stem cells 
P04049,MOD_PKB_1,hsa04550,Signaling pathways regulating pluripotency of stem cells 
P04049,LIG_14-3-3_CanoR_1,hsa04613,Neutrophil extracellular trap formation 
P04049,MOD_PKB_1,hsa04613,Neutrophil extracellular trap formation 
P04049,LIG_14-3-3_CanoR_1,hsa04625,C type lectin receptor signaling pathway 
P04049,MOD_PKB_1,hsa04625,C type lectin receptor signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04630,JAK STAT signaling pathway 
P04049,MOD_PKB_1,hsa04630,JAK STAT signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04650,Natural killer cell mediated cytotoxicity 
P04049,MOD_PKB_1,hsa04650,Natural killer cell mediated cytotoxicity 
P04049,LIG_14-3-3_CanoR_1,hsa04660,T cell receptor signaling pathway 
P04049,MOD_PKB_1,hsa04660,T cell receptor signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04662,B cell receptor signaling pathway 
P04049,MOD_PKB_1,hsa04662,B cell receptor signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04664,Fc epsilon RI signaling pathway 
P04049,MOD_PKB_1,hsa04664,Fc epsilon RI signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04666,Fc gamma R mediated phagocytosis 
P04049,MOD_PKB_1,hsa04666,Fc gamma R mediated phagocytosis 
P04049,LIG_14-3-3_CanoR_1,hsa04720,Long term potentiation 
P04049,MOD_PKB_1,hsa04720,Long term potentiation 
P04049,LIG_14-3-3_CanoR_1,hsa04722,Neurotrophin signaling pathway 
P04049,MOD_PKB_1,hsa04722,Neurotrophin signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04726,Serotonergic synapse 
P04049,MOD_PKB_1,hsa04726,Serotonergic synapse 
P04049,LIG_14-3-3_CanoR_1,hsa04730,Long term depression 
P04049,MOD_PKB_1,hsa04730,Long term depression 
P04049,LIG_14-3-3_CanoR_1,hsa04810,Regulation of actin cytoskeleton 
P04049,MOD_PKB_1,hsa04810,Regulation of actin cytoskeleton 
P04049,LIG_14-3-3_CanoR_1,hsa04910,Insulin signaling pathway 
P04049,MOD_PKB_1,hsa04910,Insulin signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04912,GnRH signaling pathway 
P04049,MOD_PKB_1,hsa04912,GnRH signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04914,Progesterone mediated oocyte maturation 
P04049,MOD_PKB_1,hsa04914,Progesterone mediated oocyte maturation 
P04049,LIG_14-3-3_CanoR_1,hsa04915,Estrogen signaling pathway 
P04049,MOD_PKB_1,hsa04915,Estrogen signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04916,Melanogenesis 
P04049,MOD_PKB_1,hsa04916,Melanogenesis 
P04049,LIG_14-3-3_CanoR_1,hsa04917,Prolactin signaling pathway 
P04049,MOD_PKB_1,hsa04917,Prolactin signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04919,Thyroid hormone signaling pathway 
P04049,MOD_PKB_1,hsa04919,Thyroid hormone signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04921,Oxytocin signaling pathway 
P04049,MOD_PKB_1,hsa04921,Oxytocin signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04926,Relaxin signaling pathway 
P04049,MOD_PKB_1,hsa04926,Relaxin signaling pathway 
P04049,LIG_14-3-3_CanoR_1,hsa04928,"Parathyroid hormone synthesis, secretion and action "
P04049,MOD_PKB_1,hsa04928,"Parathyroid hormone synthesis, secretion and action "
P04049,LIG_14-3-3_CanoR_1,hsa04929,GnRH secretion 
P04049,MOD_PKB_1,hsa04929,GnRH secretion 
P04049,LIG_14-3-3_CanoR_1,hsa04935,"Growth hormone synthesis, secretion and action "
P04049,MOD_PKB_1,hsa04935,"Growth hormone synthesis, secretion and action "
P04049,LIG_14-3-3_CanoR_1,hsa05010,Alzheimer disease 
P04049,MOD_PKB_1,hsa05010,Alzheimer disease 
P04049,LIG_14-3-3_CanoR_1,hsa05022,Pathways of neurodegeneration   multiple diseases 
P04049,MOD_PKB_1,hsa05022,Pathways of neurodegeneration   multiple diseases 
P04049,LIG_14-3-3_CanoR_1,hsa05034,Alcoholism 
P04049,MOD_PKB_1,hsa05034,Alcoholism 
P04049,LIG_14-3-3_CanoR_1,hsa05132,Salmonella infection 
P04049,MOD_PKB_1,hsa05132,Salmonella infection 
P04049,LIG_14-3-3_CanoR_1,hsa05152,Tuberculosis 
P04049,MOD_PKB_1,hsa05152,Tuberculosis 
P04049,LIG_14-3-3_CanoR_1,hsa05160,Hepatitis C 
P04049,MOD_PKB_1,hsa05160,Hepatitis C 
P04049,LIG_14-3-3_CanoR_1,hsa05161,Hepatitis B 
P04049,MOD_PKB_1,hsa05161,Hepatitis B 
P04049,LIG_14-3-3_CanoR_1,hsa05163,Human cytomegalovirus infection 
P04049,MOD_PKB_1,hsa05163,Human cytomegalovirus infection 
P04049,LIG_14-3-3_CanoR_1,hsa05164,Influenza A 
P04049,MOD_PKB_1,hsa05164,Influenza A 
P04049,LIG_14-3-3_CanoR_1,hsa05165,Human papillomavirus infection 
P04049,MOD_PKB_1,hsa05165,Human papillomavirus infection 
P04049,LIG_14-3-3_CanoR_1,hsa05167,Kaposi sarcoma associated herpesvirus infection 
P04049,MOD_PKB_1,hsa05167,Kaposi sarcoma associated herpesvirus infection 
P04049,LIG_14-3-3_CanoR_1,hsa05170,Human immunodeficiency virus 1 infection 
P04049,MOD_PKB_1,hsa05170,Human immunodeficiency virus 1 infection 
P04049,LIG_14-3-3_CanoR_1,hsa05200,Pathways in cancer 
P04049,MOD_PKB_1,hsa05200,Pathways in cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05205,Proteoglycans in cancer 
P04049,MOD_PKB_1,hsa05205,Proteoglycans in cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05206,MicroRNAs in cancer 
P04049,MOD_PKB_1,hsa05206,MicroRNAs in cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05207,Chemical carcinogenesis   receptor activation 
P04049,MOD_PKB_1,hsa05207,Chemical carcinogenesis   receptor activation 
P04049,LIG_14-3-3_CanoR_1,hsa05208,Chemical carcinogenesis   reactive oxygen species 
P04049,MOD_PKB_1,hsa05208,Chemical carcinogenesis   reactive oxygen species 
P04049,LIG_14-3-3_CanoR_1,hsa05210,Colorectal cancer 
P04049,MOD_PKB_1,hsa05210,Colorectal cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05211,Renal cell carcinoma 
P04049,MOD_PKB_1,hsa05211,Renal cell carcinoma 
P04049,LIG_14-3-3_CanoR_1,hsa05212,Pancreatic cancer 
P04049,MOD_PKB_1,hsa05212,Pancreatic cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05213,Endometrial cancer 
P04049,MOD_PKB_1,hsa05213,Endometrial cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05214,Glioma 
P04049,MOD_PKB_1,hsa05214,Glioma 
P04049,LIG_14-3-3_CanoR_1,hsa05215,Prostate cancer 
P04049,MOD_PKB_1,hsa05215,Prostate cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05218,Melanoma 
P04049,MOD_PKB_1,hsa05218,Melanoma 
P04049,LIG_14-3-3_CanoR_1,hsa05219,Bladder cancer 
P04049,MOD_PKB_1,hsa05219,Bladder cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05220,Chronic myeloid leukemia 
P04049,MOD_PKB_1,hsa05220,Chronic myeloid leukemia 
P04049,LIG_14-3-3_CanoR_1,hsa05221,Acute myeloid leukemia 
P04049,MOD_PKB_1,hsa05221,Acute myeloid leukemia 
P04049,LIG_14-3-3_CanoR_1,hsa05223,Non small cell lung cancer 
P04049,MOD_PKB_1,hsa05223,Non small cell lung cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05224,Breast cancer 
P04049,MOD_PKB_1,hsa05224,Breast cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05225,Hepatocellular carcinoma 
P04049,MOD_PKB_1,hsa05225,Hepatocellular carcinoma 
P04049,LIG_14-3-3_CanoR_1,hsa05226,Gastric cancer 
P04049,MOD_PKB_1,hsa05226,Gastric cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05230,Central carbon metabolism in cancer 
P04049,MOD_PKB_1,hsa05230,Central carbon metabolism in cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05231,Choline metabolism in cancer 
P04049,MOD_PKB_1,hsa05231,Choline metabolism in cancer 
P04049,LIG_14-3-3_CanoR_1,hsa05235,PD L1 expression and PD 1 checkpoint pathway in cancer 
P04049,MOD_PKB_1,hsa05235,PD L1 expression and PD 1 checkpoint pathway in cancer 
P04070,LIG_Integrin_RGDSP_6,hsa04610,Complement and coagulation cascades 
P04070,MOD_N-GLC_2,hsa04610,Complement and coagulation cascades 
P04150,MOD_SUMO_for_1,hsa04080,Neuroactive ligand receptor interaction 
P04156,MOD_N-GLC_1,hsa04216,Ferroptosis 
P04156,MOD_N-GLC_1,hsa05020,Prion disease 
P04156,MOD_N-GLC_1,hsa05022,Pathways of neurodegeneration   multiple diseases 
P04202,LIG_NRP_CendR_1,mmu04010,MAPK signaling pathway 
P04202,LIG_NRP_CendR_1,mmu04060,Cytokine cytokine receptor interaction 
P04202,LIG_NRP_CendR_1,mmu04068,FoxO signaling pathway 
P04202,LIG_NRP_CendR_1,mmu04110,Cell cycle 
P04202,LIG_NRP_CendR_1,mmu04218,Cellular senescence 
P04202,LIG_NRP_CendR_1,mmu04350,TGF beta signaling pathway 
P04202,LIG_NRP_CendR_1,mmu04380,Osteoclast differentiation 
P04202,LIG_NRP_CendR_1,mmu04390,Hippo signaling pathway 
P04202,LIG_NRP_CendR_1,mmu04659,Th17 cell differentiation 
P04202,LIG_NRP_CendR_1,mmu04672,Intestinal immune network for IgA production 
P04202,LIG_NRP_CendR_1,mmu04926,Relaxin signaling pathway 
P04202,LIG_NRP_CendR_1,mmu04932,Non alcoholic fatty liver disease 
P04202,LIG_NRP_CendR_1,mmu04933,AGE RAGE signaling pathway in diabetic complications 
P04202,LIG_NRP_CendR_1,mmu05140,Leishmaniasis 
P04202,LIG_NRP_CendR_1,mmu05142,Chagas disease 
P04202,LIG_NRP_CendR_1,mmu05144,Malaria 
P04202,LIG_NRP_CendR_1,mmu05145,Toxoplasmosis 
P04202,LIG_NRP_CendR_1,mmu05146,Amoebiasis 
P04202,LIG_NRP_CendR_1,mmu05152,Tuberculosis 
P04202,LIG_NRP_CendR_1,mmu05161,Hepatitis B 
P04202,LIG_NRP_CendR_1,mmu05166,Human T cell leukemia virus 1 infection 
P04202,LIG_NRP_CendR_1,mmu05200,Pathways in cancer 
P04202,LIG_NRP_CendR_1,mmu05205,Proteoglycans in cancer 
P04202,LIG_NRP_CendR_1,mmu05210,Colorectal cancer 
P04202,LIG_NRP_CendR_1,mmu05211,Renal cell carcinoma 
P04202,LIG_NRP_CendR_1,mmu05212,Pancreatic cancer 
P04202,LIG_NRP_CendR_1,mmu05220,Chronic myeloid leukemia 
P04202,LIG_NRP_CendR_1,mmu05225,Hepatocellular carcinoma 
P04202,LIG_NRP_CendR_1,mmu05226,Gastric cancer 
P04202,LIG_NRP_CendR_1,mmu05321,Inflammatory bowel disease 
P04202,LIG_NRP_CendR_1,mmu05323,Rheumatoid arthritis 
P04202,LIG_NRP_CendR_1,mmu05410,Hypertrophic cardiomyopathy 
P04202,LIG_NRP_CendR_1,mmu05414,Dilated cardiomyopathy 
P04202,LIG_NRP_CendR_1,mmu05415,Diabetic cardiomyopathy 
P04233,TRG_ER_diArg_1,hsa04612,Antigen processing and presentation 
P04233,TRG_ER_diArg_1,hsa05152,Tuberculosis 
P04233,TRG_ER_diArg_1,hsa05168,Herpes simplex virus 1 infection 
P04234,LIG_TYR_ITAM,hsa04640,Hematopoietic cell lineage 
P04234,LIG_TYR_ITAM,hsa04658,Th1 and Th2 cell differentiation 
P04234,LIG_TYR_ITAM,hsa04659,Th17 cell differentiation 
P04234,LIG_TYR_ITAM,hsa04660,T cell receptor signaling pathway 
P04234,LIG_TYR_ITAM,hsa05142,Chagas disease 
P04234,LIG_TYR_ITAM,hsa05162,Measles 
P04234,LIG_TYR_ITAM,hsa05166,Human T cell leukemia virus 1 infection 
P04234,LIG_TYR_ITAM,hsa05169,Epstein Barr virus infection 
P04234,LIG_TYR_ITAM,hsa05170,Human immunodeficiency virus 1 infection 
P04234,LIG_TYR_ITAM,hsa05235,PD L1 expression and PD 1 checkpoint pathway in cancer 
P04234,LIG_TYR_ITAM,hsa05340,Primary immunodeficiency 
P04275,LIG_Integrin_RGD_1,hsa04151,PI3K Akt signaling pathway 
P04275,LIG_Integrin_RGDSP_6,hsa04151,PI3K Akt signaling pathway 
P04275,MOD_N-GLC_2,hsa04151,PI3K Akt signaling pathway 
P04275,LIG_Integrin_RGD_1,hsa04510,Focal adhesion 
P04275,LIG_Integrin_RGDSP_6,hsa04510,Focal adhesion 
P04275,MOD_N-GLC_2,hsa04510,Focal adhesion 
P04275,LIG_Integrin_RGD_1,hsa04512,ECM receptor interaction 
P04275,LIG_Integrin_RGDSP_6,hsa04512,ECM receptor interaction 
P04275,MOD_N-GLC_2,hsa04512,ECM receptor interaction 
P04275,LIG_Integrin_RGD_1,hsa04610,Complement and coagulation cascades 
P04275,LIG_Integrin_RGDSP_6,hsa04610,Complement and coagulation cascades 
P04275,MOD_N-GLC_2,hsa04610,Complement and coagulation cascades 
P04275,LIG_Integrin_RGD_1,hsa04611,Platelet activation 
P04275,LIG_Integrin_RGDSP_6,hsa04611,Platelet activation 
P04275,MOD_N-GLC_2,hsa04611,Platelet activation 
P04275,LIG_Integrin_RGD_1,hsa04613,Neutrophil extracellular trap formation 
P04275,LIG_Integrin_RGDSP_6,hsa04613,Neutrophil extracellular trap formation 
P04275,MOD_N-GLC_2,hsa04613,Neutrophil extracellular trap formation 
P04275,LIG_Integrin_RGD_1,hsa05165,Human papillomavirus infection 
P04275,LIG_Integrin_RGDSP_6,hsa05165,Human papillomavirus infection 
P04275,MOD_N-GLC_2,hsa05165,Human papillomavirus infection 
P04275,LIG_Integrin_RGD_1,hsa05171,Coronavirus disease   COVID 19 
P04275,LIG_Integrin_RGDSP_6,hsa05171,Coronavirus disease   COVID 19 
P04275,MOD_N-GLC_2,hsa05171,Coronavirus disease   COVID 19 
P04626,LIG_PDZ_Class_2,hsa01521,EGFR tyrosine kinase inhibitor resistance 
P04626,LIG_SH2_GRB2like,hsa01521,EGFR tyrosine kinase inhibitor resistance 
P04626,LIG_PDZ_Class_2,hsa01522,Endocrine resistance 
P04626,LIG_SH2_GRB2like,hsa01522,Endocrine resistance 
P04626,LIG_PDZ_Class_2,hsa01524,Platinum drug resistance 
P04626,LIG_SH2_GRB2like,hsa01524,Platinum drug resistance 
P04626,LIG_PDZ_Class_2,hsa04010,MAPK signaling pathway 
P04626,LIG_SH2_GRB2like,hsa04010,MAPK signaling pathway 
P04626,LIG_PDZ_Class_2,hsa04012,ErbB signaling pathway 
P04626,LIG_SH2_GRB2like,hsa04012,ErbB signaling pathway 
P04626,LIG_PDZ_Class_2,hsa04020,Calcium signaling pathway 
P04626,LIG_SH2_GRB2like,hsa04020,Calcium signaling pathway 
P04626,LIG_PDZ_Class_2,hsa04066,HIF 1 signaling pathway 
P04626,LIG_SH2_GRB2like,hsa04066,HIF 1 signaling pathway 
P04626,LIG_PDZ_Class_2,hsa04151,PI3K Akt signaling pathway 
P04626,LIG_SH2_GRB2like,hsa04151,PI3K Akt signaling pathway 
P04626,LIG_PDZ_Class_2,hsa04510,Focal adhesion 
P04626,LIG_SH2_GRB2like,hsa04510,Focal adhesion 
P04626,LIG_PDZ_Class_2,hsa04520,Adherens junction 
P04626,LIG_SH2_GRB2like,hsa04520,Adherens junction 
P04626,LIG_PDZ_Class_2,hsa04530,Tight junction 
